# source_id	kind	status	crystal_refs	notes
cursor.go::const::CursorBlock	const	ported	src/tea.cr	Cursor and view helpers in tea.cr
cursor.go::const::CursorUnderline	const	ported	src/tea.cr	Cursor and view helpers in tea.cr
cursor.go::func::RequestCursorPosition	func	ported	src/tea.cr	Cursor and view helpers in tea.cr
cursor.go::struct::CursorPositionMsg	struct	ported	src/tea.cr	Cursor and view helpers in tea.cr
cursor.go::struct::Position	struct	ported	src/tea.cr	Cursor and view helpers in tea.cr
cursor.go::type::CursorShape	type	ported	src/tea.cr	Cursor and view helpers in tea.cr
environ.go::method::EnvMsg.Getenv	method	ported	src/tea.cr	Environment message in tea.cr
environ.go::method::EnvMsg.LookupEnv	method	ported	src/tea.cr	Environment message in tea.cr
environ.go::type::EnvMsg	type	ported	src/tea.cr	Environment message in tea.cr
examples/altscreen-toggle/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/altscreen-toggle/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/altscreen-toggle/main.go::method::model.View	method	missing	-	Example not yet ported
examples/autocomplete/main.go::method::keymap.FullHelp	method	missing	-	Example not yet ported
examples/autocomplete/main.go::method::keymap.ShortHelp	method	missing	-	Example not yet ported
examples/autocomplete/main.go::method::model.Cursor	method	missing	-	Example not yet ported
examples/autocomplete/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/autocomplete/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/autocomplete/main.go::method::model.View	method	missing	-	Example not yet ported
examples/canvas/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/canvas/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/canvas/main.go::method::model.View	method	missing	-	Example not yet ported
examples/capability/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/capability/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/capability/main.go::method::model.View	method	missing	-	Example not yet ported
examples/cellbuffer/main.go::method::cellbuffer.String	method	missing	-	Example not yet ported
examples/cellbuffer/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/cellbuffer/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/cellbuffer/main.go::method::model.View	method	missing	-	Example not yet ported
examples/chat/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/chat/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/chat/main.go::method::model.View	method	missing	-	Example not yet ported
examples/clickable/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/clickable/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/clickable/main.go::method::model.View	method	missing	-	Example not yet ported
examples/clickable/main.go::struct::LayerHitMsg	struct	missing	-	Example not yet ported
examples/colorprofile/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/colorprofile/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/colorprofile/main.go::method::model.View	method	missing	-	Example not yet ported
examples/composable-views/main.go::method::mainModel.Init	method	missing	-	Example not yet ported
examples/composable-views/main.go::method::mainModel.Next	method	missing	-	Example not yet ported
examples/composable-views/main.go::method::mainModel.Update	method	missing	-	Example not yet ported
examples/composable-views/main.go::method::mainModel.View	method	missing	-	Example not yet ported
examples/cursor-style/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/cursor-style/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/cursor-style/main.go::method::model.View	method	missing	-	Example not yet ported
examples/debounce/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/debounce/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/debounce/main.go::method::model.View	method	missing	-	Example not yet ported
examples/doom-fire/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/doom-fire/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/doom-fire/main.go::method::model.View	method	missing	-	Example not yet ported
examples/exec/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/exec/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/exec/main.go::method::model.View	method	missing	-	Example not yet ported
examples/eyes/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/eyes/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/eyes/main.go::method::model.View	method	missing	-	Example not yet ported
examples/file-picker/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/file-picker/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/file-picker/main.go::method::model.View	method	missing	-	Example not yet ported
examples/focus-blur/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/focus-blur/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/focus-blur/main.go::method::model.View	method	missing	-	Example not yet ported
examples/fullscreen/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/fullscreen/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/fullscreen/main.go::method::model.View	method	missing	-	Example not yet ported
examples/glamour/main.go::method::example.Init	method	missing	-	Example not yet ported
examples/glamour/main.go::method::example.Update	method	missing	-	Example not yet ported
examples/glamour/main.go::method::example.View	method	missing	-	Example not yet ported
examples/help/main.go::method::keyMap.FullHelp	method	missing	-	Example not yet ported
examples/help/main.go::method::keyMap.ShortHelp	method	missing	-	Example not yet ported
examples/help/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/help/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/help/main.go::method::model.View	method	missing	-	Example not yet ported
examples/http/main.go::method::errMsg.Error	method	missing	-	Example not yet ported
examples/http/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/http/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/http/main.go::method::model.View	method	missing	-	Example not yet ported
examples/isbn-form/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/isbn-form/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/isbn-form/main.go::method::model.View	method	missing	-	Example not yet ported
examples/keyboard-enhancements/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/keyboard-enhancements/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/keyboard-enhancements/main.go::method::model.View	method	missing	-	Example not yet ported
examples/list-default/main.go::method::item.Description	method	missing	-	Example not yet ported
examples/list-default/main.go::method::item.FilterValue	method	missing	-	Example not yet ported
examples/list-default/main.go::method::item.Title	method	missing	-	Example not yet ported
examples/list-default/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/list-default/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/list-default/main.go::method::model.View	method	missing	-	Example not yet ported
examples/list-fancy/delegate.go::method::delegateKeyMap.FullHelp	method	missing	-	Example not yet ported
examples/list-fancy/delegate.go::method::delegateKeyMap.ShortHelp	method	missing	-	Example not yet ported
examples/list-fancy/main.go::method::item.Description	method	missing	-	Example not yet ported
examples/list-fancy/main.go::method::item.FilterValue	method	missing	-	Example not yet ported
examples/list-fancy/main.go::method::item.Title	method	missing	-	Example not yet ported
examples/list-fancy/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/list-fancy/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/list-fancy/main.go::method::model.View	method	missing	-	Example not yet ported
examples/list-simple/main.go::method::item.FilterValue	method	missing	-	Example not yet ported
examples/list-simple/main.go::method::itemDelegate.Height	method	missing	-	Example not yet ported
examples/list-simple/main.go::method::itemDelegate.Render	method	missing	-	Example not yet ported
examples/list-simple/main.go::method::itemDelegate.Spacing	method	missing	-	Example not yet ported
examples/list-simple/main.go::method::itemDelegate.Update	method	missing	-	Example not yet ported
examples/list-simple/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/list-simple/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/list-simple/main.go::method::model.View	method	missing	-	Example not yet ported
examples/mouse/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/mouse/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/mouse/main.go::method::model.View	method	missing	-	Example not yet ported
examples/package-manager/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/package-manager/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/package-manager/main.go::method::model.View	method	missing	-	Example not yet ported
examples/pager/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/pager/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/pager/main.go::method::model.View	method	missing	-	Example not yet ported
examples/paginator/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/paginator/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/paginator/main.go::method::model.View	method	missing	-	Example not yet ported
examples/pipe/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/pipe/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/pipe/main.go::method::model.View	method	missing	-	Example not yet ported
examples/prevent-quit/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/prevent-quit/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/prevent-quit/main.go::method::model.View	method	missing	-	Example not yet ported
examples/print-key/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/print-key/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/print-key/main.go::method::model.View	method	missing	-	Example not yet ported
examples/progress-animated/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/progress-animated/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/progress-animated/main.go::method::model.View	method	missing	-	Example not yet ported
examples/progress-bar/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/progress-bar/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/progress-bar/main.go::method::model.View	method	missing	-	Example not yet ported
examples/progress-download/main.go::method::progressWriter.Start	method	missing	-	Example not yet ported
examples/progress-download/main.go::method::progressWriter.Write	method	missing	-	Example not yet ported
examples/progress-download/tui.go::method::model.Init	method	missing	-	Example not yet ported
examples/progress-download/tui.go::method::model.Update	method	missing	-	Example not yet ported
examples/progress-download/tui.go::method::model.View	method	missing	-	Example not yet ported
examples/progress-static/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/progress-static/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/progress-static/main.go::method::model.View	method	missing	-	Example not yet ported
examples/query-term/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/query-term/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/query-term/main.go::method::model.View	method	missing	-	Example not yet ported
examples/realtime/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/realtime/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/realtime/main.go::method::model.View	method	missing	-	Example not yet ported
examples/result/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/result/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/result/main.go::method::model.View	method	missing	-	Example not yet ported
examples/send-msg/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/send-msg/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/send-msg/main.go::method::model.View	method	missing	-	Example not yet ported
examples/send-msg/main.go::method::resultMsg.String	method	missing	-	Example not yet ported
examples/sequence/main.go::func::SleepPrintln	func	missing	-	Example not yet ported
examples/sequence/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/sequence/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/sequence/main.go::method::model.View	method	missing	-	Example not yet ported
examples/set-terminal-color/main.go::method::colorType.String	method	missing	-	Example not yet ported
examples/set-terminal-color/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/set-terminal-color/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/set-terminal-color/main.go::method::model.View	method	missing	-	Example not yet ported
examples/set-window-title/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/set-window-title/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/set-window-title/main.go::method::model.View	method	missing	-	Example not yet ported
examples/simple/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/simple/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/simple/main.go::method::model.View	method	missing	-	Example not yet ported
examples/simple/main_test.go::test::TestApp	test	missing	-	Example not yet ported
examples/simple/main_test.go::test::TestAppInteractive	test	missing	-	Example not yet ported
examples/space/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/space/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/space/main.go::method::model.View	method	missing	-	Example not yet ported
examples/spinner/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/spinner/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/spinner/main.go::method::model.View	method	missing	-	Example not yet ported
examples/spinners/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/spinners/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/spinners/main.go::method::model.View	method	missing	-	Example not yet ported
examples/splash/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/splash/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/splash/main.go::method::model.View	method	missing	-	Example not yet ported
examples/split-editors/main.go::method::model.Cursor	method	missing	-	Example not yet ported
examples/split-editors/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/split-editors/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/split-editors/main.go::method::model.View	method	missing	-	Example not yet ported
examples/stopwatch/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/stopwatch/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/stopwatch/main.go::method::model.View	method	missing	-	Example not yet ported
examples/suspend/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/suspend/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/suspend/main.go::method::model.View	method	missing	-	Example not yet ported
examples/table-resize/main.go::const::Bug	const	missing	-	Example not yet ported
examples/table-resize/main.go::const::Electric	const	missing	-	Example not yet ported
examples/table-resize/main.go::const::Fire	const	missing	-	Example not yet ported
examples/table-resize/main.go::const::Flying	const	missing	-	Example not yet ported
examples/table-resize/main.go::const::Grass	const	missing	-	Example not yet ported
examples/table-resize/main.go::const::Ground	const	missing	-	Example not yet ported
examples/table-resize/main.go::const::None	const	missing	-	Example not yet ported
examples/table-resize/main.go::const::Normal	const	missing	-	Example not yet ported
examples/table-resize/main.go::const::Poison	const	missing	-	Example not yet ported
examples/table-resize/main.go::const::Water	const	missing	-	Example not yet ported
examples/table-resize/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/table-resize/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/table-resize/main.go::method::model.View	method	missing	-	Example not yet ported
examples/table/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/table/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/table/main.go::method::model.View	method	missing	-	Example not yet ported
examples/tabs/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/tabs/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/tabs/main.go::method::model.View	method	missing	-	Example not yet ported
examples/textarea/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/textarea/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/textarea/main.go::method::model.View	method	missing	-	Example not yet ported
examples/textinput/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/textinput/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/textinput/main.go::method::model.View	method	missing	-	Example not yet ported
examples/textinputs/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/textinputs/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/textinputs/main.go::method::model.View	method	missing	-	Example not yet ported
examples/timer/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/timer/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/timer/main.go::method::model.View	method	missing	-	Example not yet ported
examples/tui-daemon-combo/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/tui-daemon-combo/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/tui-daemon-combo/main.go::method::model.View	method	missing	-	Example not yet ported
examples/vanish/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/vanish/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/vanish/main.go::method::model.View	method	missing	-	Example not yet ported
examples/views/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/views/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/views/main.go::method::model.View	method	missing	-	Example not yet ported
examples/window-size/main.go::method::model.Init	method	missing	-	Example not yet ported
examples/window-size/main.go::method::model.Update	method	missing	-	Example not yet ported
examples/window-size/main.go::method::model.View	method	missing	-	Example not yet ported
exec.go::func::Exec	func	ported	src/tea/exec.cr	External command execution
exec.go::func::ExecProcess	func	ported	src/tea/exec.cr	External command execution
exec.go::method::osExecCommand.SetStderr	method	ported	src/tea/exec.cr	External command execution
exec.go::method::osExecCommand.SetStdin	method	ported	src/tea/exec.cr	External command execution
exec.go::method::osExecCommand.SetStdout	method	ported	src/tea/exec.cr	External command execution
exec.go::type::ExecCallback	type	ported	src/tea/exec.cr	External command execution
exec.go::type::ExecCommand	type	ported	src/tea/exec.cr	External command execution
exec_test.go::test::TestTeaExec	test	missing	-	Go test port not yet started
focus.go::struct::BlurMsg	struct	ported	src/tea/messages.cr	Focus and blur messages
focus.go::struct::FocusMsg	struct	ported	src/tea/messages.cr	Focus and blur messages
key.go::const::KeyBackspace	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyBegin	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyCapsLock	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyDelete	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyDown	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyEnd	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyEnter	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyEsc	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyEscape	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyExtended	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF1	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF10	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF11	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF12	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF13	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF14	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF15	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF16	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF17	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF18	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF19	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF2	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF20	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF21	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF22	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF23	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF24	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF25	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF26	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF27	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF28	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF29	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF3	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF30	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF31	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF32	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF33	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF34	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF35	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF36	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF37	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF38	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF39	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF4	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF40	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF41	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF42	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF43	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF44	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF45	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF46	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF47	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF48	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF49	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF5	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF50	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF51	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF52	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF53	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF54	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF55	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF56	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF57	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF58	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF59	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF6	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF60	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF61	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF62	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF63	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF7	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF8	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyF9	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyFind	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyHome	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyInsert	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyIsoLevel3Shift	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyIsoLevel5Shift	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp0	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp1	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp2	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp3	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp4	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp5	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp6	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp7	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp8	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp9	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpBegin	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpComma	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpDecimal	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpDelete	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpDivide	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpDown	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpEnd	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpEnter	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpEqual	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpHome	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpInsert	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpLeft	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpMinus	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpMultiply	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpPgDown	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpPgUp	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpPlus	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpRight	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpSep	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpUp	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeft	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftAlt	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftCtrl	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftHyper	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftMeta	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftShift	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftSuper	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyLowerVol	const	ported	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaFastForward	const	ported	src/tea/key.cr	Key types and formatting
