# source_api_id	status	crystal_refs	notes
examples/file-picker/main.go::method::model.View	missing	-	Example not yet ported
examples/focus-blur/main.go::method::model.Init	missing	-	Example not yet ported
examples/focus-blur/main.go::method::model.Update	missing	-	Example not yet ported
examples/focus-blur/main.go::method::model.View	missing	-	Example not yet ported
examples/fullscreen/main.go::method::model.Init	missing	-	Example not yet ported
examples/fullscreen/main.go::method::model.Update	missing	-	Example not yet ported
examples/fullscreen/main.go::method::model.View	missing	-	Example not yet ported
examples/glamour/main.go::method::example.Init	missing	-	Example not yet ported
examples/glamour/main.go::method::example.Update	missing	-	Example not yet ported
examples/glamour/main.go::method::example.View	missing	-	Example not yet ported
examples/help/main.go::method::keyMap.FullHelp	missing	-	Example not yet ported
examples/help/main.go::method::keyMap.ShortHelp	missing	-	Example not yet ported
examples/help/main.go::method::model.Init	missing	-	Example not yet ported
examples/help/main.go::method::model.Update	missing	-	Example not yet ported
examples/help/main.go::method::model.View	missing	-	Example not yet ported
examples/http/main.go::method::errMsg.Error	missing	-	Example not yet ported
examples/http/main.go::method::model.Init	missing	-	Example not yet ported
examples/http/main.go::method::model.Update	missing	-	Example not yet ported
examples/http/main.go::method::model.View	missing	-	Example not yet ported
examples/isbn-form/main.go::method::model.Init	missing	-	Example not yet ported
examples/isbn-form/main.go::method::model.Update	missing	-	Example not yet ported
examples/isbn-form/main.go::method::model.View	missing	-	Example not yet ported
examples/keyboard-enhancements/main.go::method::model.Init	missing	-	Example not yet ported
examples/keyboard-enhancements/main.go::method::model.Update	missing	-	Example not yet ported
examples/keyboard-enhancements/main.go::method::model.View	missing	-	Example not yet ported
examples/list-default/main.go::method::item.Description	missing	-	Example not yet ported
examples/list-default/main.go::method::item.FilterValue	missing	-	Example not yet ported
examples/list-default/main.go::method::item.Title	missing	-	Example not yet ported
examples/list-default/main.go::method::model.Init	missing	-	Example not yet ported
examples/list-default/main.go::method::model.Update	missing	-	Example not yet ported
examples/list-default/main.go::method::model.View	missing	-	Example not yet ported
examples/list-fancy/delegate.go::method::delegateKeyMap.FullHelp	missing	-	Example not yet ported
examples/list-fancy/delegate.go::method::delegateKeyMap.ShortHelp	missing	-	Example not yet ported
examples/list-fancy/main.go::method::item.Description	missing	-	Example not yet ported
examples/list-fancy/main.go::method::item.FilterValue	missing	-	Example not yet ported
examples/list-fancy/main.go::method::item.Title	missing	-	Example not yet ported
examples/list-fancy/main.go::method::model.Init	missing	-	Example not yet ported
examples/list-fancy/main.go::method::model.Update	missing	-	Example not yet ported
examples/list-fancy/main.go::method::model.View	missing	-	Example not yet ported
examples/list-simple/main.go::method::item.FilterValue	missing	-	Example not yet ported
examples/list-simple/main.go::method::itemDelegate.Height	missing	-	Example not yet ported
examples/list-simple/main.go::method::itemDelegate.Render	missing	-	Example not yet ported
examples/list-simple/main.go::method::itemDelegate.Spacing	missing	-	Example not yet ported
examples/list-simple/main.go::method::itemDelegate.Update	missing	-	Example not yet ported
examples/list-simple/main.go::method::model.Init	missing	-	Example not yet ported
examples/list-simple/main.go::method::model.Update	missing	-	Example not yet ported
examples/list-simple/main.go::method::model.View	missing	-	Example not yet ported
examples/mouse/main.go::method::model.Init	missing	-	Example not yet ported
examples/mouse/main.go::method::model.Update	missing	-	Example not yet ported
examples/mouse/main.go::method::model.View	missing	-	Example not yet ported
examples/package-manager/main.go::method::model.Init	missing	-	Example not yet ported
examples/package-manager/main.go::method::model.Update	missing	-	Example not yet ported
examples/package-manager/main.go::method::model.View	missing	-	Example not yet ported
examples/pager/main.go::method::model.Init	missing	-	Example not yet ported
examples/pager/main.go::method::model.Update	missing	-	Example not yet ported
examples/pager/main.go::method::model.View	missing	-	Example not yet ported
examples/paginator/main.go::method::model.Init	missing	-	Example not yet ported
examples/paginator/main.go::method::model.Update	missing	-	Example not yet ported
examples/paginator/main.go::method::model.View	missing	-	Example not yet ported
examples/pipe/main.go::method::model.Init	missing	-	Example not yet ported
examples/pipe/main.go::method::model.Update	missing	-	Example not yet ported
examples/pipe/main.go::method::model.View	missing	-	Example not yet ported
examples/prevent-quit/main.go::method::model.Init	missing	-	Example not yet ported
examples/prevent-quit/main.go::method::model.Update	missing	-	Example not yet ported
examples/prevent-quit/main.go::method::model.View	missing	-	Example not yet ported
examples/print-key/main.go::method::model.Init	missing	-	Example not yet ported
examples/print-key/main.go::method::model.Update	missing	-	Example not yet ported
examples/print-key/main.go::method::model.View	missing	-	Example not yet ported
examples/progress-animated/main.go::method::model.Init	missing	-	Example not yet ported
examples/progress-animated/main.go::method::model.Update	missing	-	Example not yet ported
examples/progress-animated/main.go::method::model.View	missing	-	Example not yet ported
examples/progress-bar/main.go::method::model.Init	missing	-	Example not yet ported
examples/progress-bar/main.go::method::model.Update	missing	-	Example not yet ported
examples/progress-bar/main.go::method::model.View	missing	-	Example not yet ported
examples/progress-download/main.go::method::progressWriter.Start	missing	-	Example not yet ported
examples/progress-download/main.go::method::progressWriter.Write	missing	-	Example not yet ported
examples/progress-download/tui.go::method::model.Init	missing	-	Example not yet ported
examples/progress-download/tui.go::method::model.Update	missing	-	Example not yet ported
examples/progress-download/tui.go::method::model.View	missing	-	Example not yet ported
examples/progress-static/main.go::method::model.Init	missing	-	Example not yet ported
examples/progress-static/main.go::method::model.Update	missing	-	Example not yet ported
examples/progress-static/main.go::method::model.View	missing	-	Example not yet ported
examples/query-term/main.go::method::model.Init	missing	-	Example not yet ported
examples/query-term/main.go::method::model.Update	missing	-	Example not yet ported
examples/query-term/main.go::method::model.View	missing	-	Example not yet ported
examples/realtime/main.go::method::model.Init	missing	-	Example not yet ported
examples/realtime/main.go::method::model.Update	missing	-	Example not yet ported
examples/realtime/main.go::method::model.View	missing	-	Example not yet ported
examples/result/main.go::method::model.Init	missing	-	Example not yet ported
examples/result/main.go::method::model.Update	missing	-	Example not yet ported
examples/result/main.go::method::model.View	missing	-	Example not yet ported
examples/send-msg/main.go::method::model.Init	missing	-	Example not yet ported
examples/send-msg/main.go::method::model.Update	missing	-	Example not yet ported
examples/send-msg/main.go::method::model.View	missing	-	Example not yet ported
examples/send-msg/main.go::method::resultMsg.String	missing	-	Example not yet ported
examples/sequence/main.go::func::SleepPrintln	missing	-	Example not yet ported
examples/sequence/main.go::method::model.Init	missing	-	Example not yet ported
examples/sequence/main.go::method::model.Update	missing	-	Example not yet ported
examples/sequence/main.go::method::model.View	missing	-	Example not yet ported
examples/set-terminal-color/main.go::method::colorType.String	missing	-	Example not yet ported
examples/set-terminal-color/main.go::method::model.Init	missing	-	Example not yet ported
examples/set-terminal-color/main.go::method::model.Update	missing	-	Example not yet ported
examples/set-terminal-color/main.go::method::model.View	missing	-	Example not yet ported
examples/set-window-title/main.go::method::model.Init	missing	-	Example not yet ported
examples/set-window-title/main.go::method::model.Update	missing	-	Example not yet ported
examples/set-window-title/main.go::method::model.View	missing	-	Example not yet ported
examples/simple/main.go::method::model.Init	missing	-	Example not yet ported
examples/simple/main.go::method::model.Update	missing	-	Example not yet ported
examples/simple/main.go::method::model.View	missing	-	Example not yet ported
examples/space/main.go::method::model.Init	missing	-	Example not yet ported
examples/space/main.go::method::model.Update	missing	-	Example not yet ported
examples/space/main.go::method::model.View	missing	-	Example not yet ported
examples/spinner/main.go::method::model.Init	missing	-	Example not yet ported
examples/spinner/main.go::method::model.Update	missing	-	Example not yet ported
examples/spinner/main.go::method::model.View	missing	-	Example not yet ported
examples/spinners/main.go::method::model.Init	missing	-	Example not yet ported
examples/spinners/main.go::method::model.Update	missing	-	Example not yet ported
examples/spinners/main.go::method::model.View	missing	-	Example not yet ported
examples/splash/main.go::method::model.Init	missing	-	Example not yet ported
examples/splash/main.go::method::model.Update	missing	-	Example not yet ported
examples/splash/main.go::method::model.View	missing	-	Example not yet ported
examples/split-editors/main.go::method::model.Cursor	missing	-	Example not yet ported
examples/split-editors/main.go::method::model.Init	missing	-	Example not yet ported
examples/split-editors/main.go::method::model.Update	missing	-	Example not yet ported
examples/split-editors/main.go::method::model.View	missing	-	Example not yet ported
examples/stopwatch/main.go::method::model.Init	missing	-	Example not yet ported
examples/stopwatch/main.go::method::model.Update	missing	-	Example not yet ported
examples/stopwatch/main.go::method::model.View	missing	-	Example not yet ported
examples/suspend/main.go::method::model.Init	missing	-	Example not yet ported
examples/suspend/main.go::method::model.Update	missing	-	Example not yet ported
examples/suspend/main.go::method::model.View	missing	-	Example not yet ported
examples/table-resize/main.go::const::Bug	missing	-	Example not yet ported
examples/table-resize/main.go::const::Electric	missing	-	Example not yet ported
examples/table-resize/main.go::const::Fire	missing	-	Example not yet ported
examples/table-resize/main.go::const::Flying	missing	-	Example not yet ported
examples/table-resize/main.go::const::Grass	missing	-	Example not yet ported
examples/table-resize/main.go::const::Ground	missing	-	Example not yet ported
examples/table-resize/main.go::const::None	missing	-	Example not yet ported
examples/table-resize/main.go::const::Normal	missing	-	Example not yet ported
examples/table-resize/main.go::const::Poison	missing	-	Example not yet ported
examples/table-resize/main.go::const::Water	missing	-	Example not yet ported
examples/table-resize/main.go::method::model.Init	missing	-	Example not yet ported
examples/table-resize/main.go::method::model.Update	missing	-	Example not yet ported
examples/table-resize/main.go::method::model.View	missing	-	Example not yet ported
examples/table/main.go::method::model.Init	missing	-	Example not yet ported
examples/table/main.go::method::model.Update	missing	-	Example not yet ported
examples/table/main.go::method::model.View	missing	-	Example not yet ported
examples/tabs/main.go::method::model.Init	missing	-	Example not yet ported
examples/tabs/main.go::method::model.Update	missing	-	Example not yet ported
examples/tabs/main.go::method::model.View	missing	-	Example not yet ported
examples/textarea/main.go::method::model.Init	missing	-	Example not yet ported
examples/textarea/main.go::method::model.Update	missing	-	Example not yet ported
examples/textarea/main.go::method::model.View	missing	-	Example not yet ported
examples/textinput/main.go::method::model.Init	missing	-	Example not yet ported
examples/textinput/main.go::method::model.Update	missing	-	Example not yet ported
examples/textinput/main.go::method::model.View	missing	-	Example not yet ported
examples/textinputs/main.go::method::model.Init	missing	-	Example not yet ported
examples/textinputs/main.go::method::model.Update	missing	-	Example not yet ported
examples/textinputs/main.go::method::model.View	missing	-	Example not yet ported
examples/timer/main.go::method::model.Init	missing	-	Example not yet ported
examples/timer/main.go::method::model.Update	missing	-	Example not yet ported
examples/timer/main.go::method::model.View	missing	-	Example not yet ported
examples/tui-daemon-combo/main.go::method::model.Init	missing	-	Example not yet ported
examples/tui-daemon-combo/main.go::method::model.Update	missing	-	Example not yet ported
examples/tui-daemon-combo/main.go::method::model.View	missing	-	Example not yet ported
examples/vanish/main.go::method::model.Init	missing	-	Example not yet ported
examples/vanish/main.go::method::model.Update	missing	-	Example not yet ported
examples/vanish/main.go::method::model.View	missing	-	Example not yet ported
examples/views/main.go::method::model.Init	missing	-	Example not yet ported
examples/views/main.go::method::model.Update	missing	-	Example not yet ported
examples/views/main.go::method::model.View	missing	-	Example not yet ported
examples/window-size/main.go::method::model.Init	missing	-	Example not yet ported
examples/window-size/main.go::method::model.Update	missing	-	Example not yet ported
examples/window-size/main.go::method::model.View	missing	-	Example not yet ported
exec.go::func::Exec	mapped	src/tea/exec.cr	External command execution
exec.go::func::ExecProcess	mapped	src/tea/exec.cr	External command execution
exec.go::method::osExecCommand.SetStderr	mapped	src/tea/exec.cr	External command execution
exec.go::method::osExecCommand.SetStdin	mapped	src/tea/exec.cr	External command execution
exec.go::method::osExecCommand.SetStdout	mapped	src/tea/exec.cr	External command execution
exec.go::type::ExecCallback	mapped	src/tea/exec.cr	External command execution
exec.go::type::ExecCommand	mapped	src/tea/exec.cr	External command execution
focus.go::struct::BlurMsg	mapped	src/tea/messages.cr	Focus and blur messages
focus.go::struct::FocusMsg	mapped	src/tea/messages.cr	Focus and blur messages
key.go::const::KeyBackspace	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyBegin	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyCapsLock	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyDelete	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyDown	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyEnd	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyEnter	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyEsc	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyEscape	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyExtended	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF1	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF10	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF11	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF12	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF13	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF14	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF15	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF16	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF17	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF18	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF19	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF2	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF20	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF21	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF22	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF23	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF24	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF25	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF26	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF27	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF28	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF29	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF3	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF30	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF31	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF32	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF33	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF34	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF35	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF36	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF37	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF38	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF39	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF4	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF40	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF41	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF42	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF43	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF44	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF45	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF46	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF47	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF48	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF49	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF5	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF50	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF51	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF52	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF53	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF54	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF55	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF56	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF57	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF58	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF59	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF6	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF60	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF61	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF62	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF63	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF7	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF8	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyF9	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyFind	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyHome	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyInsert	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyIsoLevel3Shift	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyIsoLevel5Shift	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp0	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp1	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp2	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp3	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp4	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp5	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp6	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp7	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp8	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKp9	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpBegin	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpComma	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpDecimal	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpDelete	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpDivide	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpDown	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpEnd	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpEnter	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpEqual	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpHome	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpInsert	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpLeft	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpMinus	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpMultiply	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpPgDown	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpPgUp	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpPlus	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpRight	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpSep	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyKpUp	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeft	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftAlt	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftCtrl	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftHyper	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftMeta	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftShift	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyLeftSuper	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyLowerVol	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaFastForward	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaNext	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaPause	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaPlay	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaPlayPause	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaPrev	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaRecord	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaReverse	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaRewind	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMediaStop	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMenu	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyMute	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyNumLock	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyPause	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyPgDown	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyPgUp	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyPrintScreen	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyRaiseVol	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyReturn	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyRight	mapped	src/tea/key.cr	Key types and formatting
key.go::const::KeyRightAlt	mapped	src/tea/key.cr	Key types and formatting
